Date,PP01,Discharge,TX01,TX02,TX04,stno
2015/9/1,36.95,107.2800926,23.54347826,27.6,21.5,C0C460
2015/9/2,17.65,143.7002315,23.53333333,29.1,21.6,C0C460
2015/9/3,0.65,108.9398148,25.21666667,30.6,22.1,C0C460
2015/9/4,0.57,87.84027778,25.31666667,29,22.6,C0C460
2015/9/5,0,74.49074074,25.325,30,22.3,C0C460
2015/9/6,9.86,68.75,26.28333333,31.4,21.9,C0C460
2015/9/7,45.14,205.4594907,22.01666667,22.9,21,C0C460
2015/9/8,0.04,101.599537,23.51666667,28.4,19.8,C0C460
2015/9/9,0.04,72.24537037,23.31666667,28.5,18.8,C0C460
2015/9/10,0,60.42013889,22.35,27.8,18.2,C0C460
2015/9/11,0,55.72916667,22.77083333,28,17.8,C0C460
2015/9/12,0.16,47.18981481,23.3625,28.6,20.5,C0C460
2015/9/13,0.4,45,24.39583333,29.1,21.2,C0C460
2015/9/14,0.04,42.21990741,25.73333333,31,21.4,C0C460
2015/9/15,1.54,37.28935185,25.04166667,29.7,22.3,C0C460
2015/9/16,1.42,39.01967593,23.78333333,29.7,21.2,C0C460
2015/9/17,0.08,34.36342593,23.22916667,28.5,18.6,C0C460
2015/9/18,0,32.45949074,22.65833333,28.2,17.7,C0C460
2015/9/19,0,28.55902778,23.02083333,28.7,19.6,C0C460
2015/9/20,0.17,29.6400463,23.23333333,28.9,20.5,C0C460
2015/9/21,0.29,30.21990741,23.475,28.8,21.4,C0C460
2015/9/22,0,26.59953704,24.31666667,30.3,20.5,C0C460
2015/9/23,0,26.75,24.72173913,30.3,21,C0C460
2015/9/24,5.33,25.01967593,23.59583333,29.5,21.4,C0C460
2015/9/25,0,24.00462963,23.96818182,28.4,21.6,C0C460
2015/9/26,0,23.43981481,22.29583333,24.8,20.2,C0C460
2015/9/27,6.78,20.91898148,20.38333333,22.1,18.5,C0C460
2015/9/28,306.52,1083.859954,23.40416667,25.5,20.7,C0C460
2015/9/29,16.95,921.25,26.60833333,30.7,23.5,C0C460
2015/9/30,0.21,285.4502315,26.57083333,32,23.7,C0C460
2015/10/1,0.7,172.6296296,27.67543142,30.87089223,25.14907128,C0C460
2015/10/2,2.41,138.25,24.46043269,26.51089576,22.21475747,C0C460
2015/10/3,0,111.5196759,27.21540071,31.2830317,23.49778613,C0C460
2015/10/4,0,95.65046296,26.7625,32.8,23.1,C0C460
2015/10/5,0,80.57986111,25.80833333,30.7,22.1,C0C460
2015/10/6,0,71.51041667,25.02083333,30.3,21.3,C0C460
2015/10/7,0,81.95023148,23.1625,26.8,20.4,C0C460
2015/10/8,11.22,62.06018519,22.31666667,25,20.9,C0C460
2015/10/9,21.42,140.1793981,20.44166667,21.3,18.7,C0C460
2015/10/10,0.33,86.29050926,20.29166667,22.9,19.2,C0C460
2015/10/11,1.3,85.62962963,17.75,19.7,15.7,C0C460
2015/10/12,0.33,54.41898148,19.1625,21,15.9,C0C460
2015/10/13,0,53.03009259,20.21666667,25.2,16.5,C0C460
2015/10/14,0,47.34027778,19.97083333,25.9,16.1,C0C460
2015/10/15,0,42.20023148,19.8,26.8,15.7,C0C460
2015/10/16,0,39.73958333,22.20833333,26.7,16.6,C0C460
2015/10/17,0,36.78125,22.24166667,26,19.8,C0C460
2015/10/18,0,35.79050926,23.5,26.9,20.4,C0C460
2015/10/19,0,33.48958333,24.52083333,26.3,23.1,C0C460
2015/10/20,0.07,28.31018519,24.25416667,26.8,21.6,C0C460
2015/10/21,0.37,34.0162037,22.94166667,24.8,20.7,C0C460
2015/10/22,0.14,30.70949074,22.59583333,25,20.8,C0C460
2015/10/23,0,38.01967593,22.23333333,25.7,20,C0C460
2015/10/24,1.09,30.51157407,21.87916667,25.4,20.1,C0C460
2015/10/25,0,33.29861111,22.89583333,27.4,20.1,C0C460
2015/10/26,0,30.20023148,23.10416667,26.5,20.6,C0C460
2015/10/27,0,27.78009259,22.60416667,28.7,19.1,C0C460
2015/10/28,0,25.95023148,22.66666667,26.9,19.5,C0C460
2015/10/29,0,23.17939815,22.425,28.1,19.2,C0C460
2015/10/30,0.26,23.49537037,21.54583333,26.2,18.6,C0C460
2015/10/31,0,21.95949074,20.89583333,23.4,19.4,C0C460
2015/11/1,0.26,21.6400463,20.12173913,22.3,17.6,C0C460
2015/11/2,0,21.79976852,18.69166667,19.9,17.3,C0C460
2015/11/3,0.49,23.26967593,21.24166667,23.3,19.1,C0C460
2015/11/4,0.14,34.6099537,23.53333333,25.8,20.4,C0C460
2015/11/5,0,24.28009259,23.60416667,28,20.1,C0C460
2015/11/6,0,23.18981481,23.30833333,29.2,19.2,C0C460
2015/11/7,0,20.90046296,23.54166667,28,20.1,C0C460
2015/11/8,0,20.57986111,23.48333333,27.9,21,C0C460
2015/11/9,0,16.48958333,21.51666667,26.5,18.8,C0C460
2015/11/10,0,20.8599537,19.9,21.8,17.9,C0C460
2015/11/11,0.74,21.93055556,20.52916667,21.7,18.7,C0C460
2015/11/12,0,21.96759259,22.5,26,18.6,C0C460
2015/11/13,2.06,16.75,21.0826087,24.9,19.3,C0C460
2015/11/14,0,20.28009259,21.05,23.6,18.9,C0C460
2015/11/15,0,17.98958333,22.9375,28.4,18.8,C0C460
2015/11/16,0,19.74537037,22.92083333,27.9,19.5,C0C460
2015/11/17,0,16.84027778,23.48333333,28.8,20,C0C460
2015/11/18,0,16.25925926,23.09166667,28.3,19.7,C0C460
2015/11/19,0,17.28009259,21.25416667,25,17.4,C0C460
2015/11/20,0,13.61111111,22.72083333,28,20.4,C0C460
2015/11/21,1.25,11.23032407,21.4875,23.8,19.4,C0C460
2015/11/22,0,12.32986111,22.6,27.5,19.6,C0C460
2015/11/23,0.07,13.41435185,21.33333333,26.2,18.3,C0C460
2015/11/24,0,13.31018519,18.9375,20.5,16.9,C0C460
2015/11/25,1.33,11.01041667,17.15416667,20.8,13.6,C0C460
2015/11/26,0.34,13.94907407,11.72916667,15.4,8.4,C0C460
2015/11/27,0,13.13657407,13.0875,18,8.8,C0C460
2015/11/28,0,9.305555556,16.91666667,22.1,11.9,C0C460
2015/11/29,0,9.200231481,18.6,24.4,16.3,C0C460
2015/11/30,0,12.02893519,18.45416667,21.2,16.6,C0C460
2015/12/1,0.08,9.849537037,18.92173913,22.9,16.7,C0C460
2015/12/2,0,11.18055556,18.29166667,21.9,15.1,C0C460
2015/12/3,0.22,7.310185185,15.14166667,17.4,14,C0C460
2015/12/4,0.345,9.5,15.14166667,16.6,13.3,C0C460
2015/12/5,0.62,10.6099537,19.75833333,24.7,16.2,C0C460
2015/12/6,3.495,11.89814815,14.92083333,15.7,14.3,C0C460
2015/12/7,2.095,10.79976852,16.17916667,18.1,13.8,C0C460
2015/12/8,0.44,10.3599537,19.6,21.8,16.7,C0C460
2015/12/9,2.655,10.65046296,20.0375,22.3,17.6,C0C460
2015/12/10,17.95,26.40046296,16.65833333,19.3,14.7,C0C460
2015/12/11,0.29,20.80092593,15.73333333,18.4,14,C0C460
2015/12/12,0.225,12.58912037,17.44166667,22.6,14.5,C0C460
2015/12/13,0,14.06018519,18.8125,23.8,15.5,C0C460
2015/12/14,0.36,9.659722222,17.69583333,21.4,13.9,C0C460
2015/12/15,0.14,10.41087963,14.55416667,16.8,11.5,C0C460
2015/12/16,0.29,9.449074074,10.13333333,11.5,8.6,C0C460
2015/12/17,0.02,8.230324074,7.9625,9.1,6.8,C0C460
2015/12/18,0.13,8.040509259,11.9625,16.5,7.9,C0C460
2015/12/19,0.06,5.37962963,17.20833333,21.8,11.9,C0C460
2015/12/20,0,9.918981481,17.70416667,21,14.5,C0C460
2015/12/21,0.375,7.37037037,17.85833333,19.8,15.6,C0C460
2015/12/22,0,9.659722222,19.92083333,26,15.5,C0C460
2015/12/23,0,7.540509259,19.4,23.9,15.4,C0C460
2015/12/24,0.085,9.299768519,18.71666667,23.1,17,C0C460
2015/12/25,3.45,9.849537037,14.375,17.2,12.8,C0C460
2015/12/26,0.135,8.761574074,13.95416667,15.3,11.9,C0C460
2015/12/27,8.08,13.44907407,13.99583333,15.7,12.2,C0C460
2015/12/28,1.06,12.59953704,12.58333333,15.4,11.2,C0C460
2015/12/29,0.12,9.12962963,14.94583333,19.1,11.7,C0C460
2015/12/30,0.28,9.166666667,14.14166667,16.5,12.8,C0C460
2015/12/31,0.4,7.569444444,13.65416667,15.6,12.7,C0C460
2016/1/1,3.8,9,17.39130435,22.8,13.8,C0C460
2016/1/2,16.08,7.916666667,15.83333333,19,12.3,C0C460
2016/1/3,11.91,12.09027778,16.88333333,18.6,15.3,C0C460
2016/1/4,10.36,18.17939815,18.125,21.7,16.9,C0C460
2016/1/5,4.9,16.46990741,18.2125,21.9,16.5,C0C460
2016/1/6,23.3,26.98958333,14.93043478,16.1,13.7,C0C460
2016/1/7,2.12,24.68981481,15.12916667,20.1,13.5,C0C460
2016/1/8,12.25,16.62037037,13.53333333,15.4,12.6,C0C460
2016/1/9,8.06,15.09259259,14.7875,20,11.5,C0C460
2016/1/10,0,12.56944444,15.97083333,19.8,13.6,C0C460
2016/1/11,17.54,20.10416667,13.97916667,16.3,12.8,C0C460
2016/1/12,6.69,33.57986111,13.2875,14.9,11.9,C0C460
2016/1/13,0.91,24.65046296,11.75416667,13.1,10.8,C0C460
2016/1/14,0.85,18.20023148,11.70833333,15.1,10.2,C0C460
2016/1/15,6.09,17.57986111,12.07916667,13.5,10.3,C0C460
2016/1/16,0.63,19.1400463,15.56666667,21.3,11.1,C0C460
2016/1/17,22.83,34.12037037,13.89166667,15.5,10.2,C0C460
2016/1/18,0.52,58.01041667,10.75833333,13,8.7,C0C460
2016/1/19,1.18,33.61111111,11.65416667,12.9,10.6,C0C460
2016/1/20,0.08,24.22453704,13.8625,17.8,9.9,C0C460
2016/1/21,3.92,24.95949074,13.3625,15.1,12.1,C0C460
2016/1/22,11.95,27.53472222,12.93333333,15.4,11.9,C0C460
2016/1/23,39.27,115.5902778,6.833333333,11.1,2.5,C0C460
2016/1/24,4.13,114.3981481,0.533333333,2.4,0,C0C460
2016/1/25,3.89,59.22453704,3.3125,7.8,0.4,C0C460
2016/1/26,7.47,47.53935185,11.50434783,18.5,5.5,C0C460
2016/1/27,1.3,43.20023148,15.0625,19.8,12.3,C0C460
2016/1/28,3.54,43.79976852,15.69583333,18,13.7,C0C460
2016/1/29,21.83,57.78935185,14.3,15.5,13.5,C0C460
2016/1/30,20.8,146.6296296,13.57083333,15,12.6,C0C460
2016/1/31,0.5,99.28935185,15.86666667,22.7,12.1,C0C460
2016/2/1,10.96,75.48032407,10.83478261,13.7,8.6,C0C460
2016/2/2,10.26,96.15972222,9.4875,11,8.6,C0C460
2016/2/3,1.57,78.14814815,12.58333333,16.9,10,C0C460
2016/2/4,1.66,61.32986111,13.4875,16,11.5,C0C460
2016/2/5,3.38,58.56018519,11.00416667,13.1,9.4,C0C460
2016/2/6,1.53,54.31018519,6.2375,8.5,4.1,C0C460
2016/2/7,0,46.26388889,6.720833333,13.1,3.1,C0C460
2016/2/8,0,39.69907407,9.4,16.8,3.1,C0C460
2016/2/9,0,36.6400463,12.55833333,19.8,8.7,C0C460
2016/2/10,0,33.5,16.4375,23,11.1,C0C460
2016/2/11,0,32.59027778,17.62916667,23.3,12.7,C0C460
2016/2/12,0.26,28.3599537,19.40833333,24.3,15.4,C0C460
2016/2/13,2.21,29.17939815,20.79583333,28.1,16.5,C0C460
2016/2/14,4.28,25.8599537,14.49166667,21.6,7.6,C0C460
2016/2/15,2.63,27.07986111,7.05,8.4,5.7,C0C460
2016/2/16,2.24,22.28009259,8.891666667,10.8,7.5,C0C460
2016/2/17,1.83,23.95023148,10.85833333,12.5,9.2,C0C460
2016/2/18,1.89,23.68981481,13.62916667,17.6,10.4,C0C460
2016/2/19,2.75,22.07986111,13.16666667,16.3,11.3,C0C460
2016/2/20,15.68,19.41898148,9.470833333,10.9,8,C0C460
2016/2/21,6.83,24.91898148,13.19166667,15.3,10.2,C0C460
2016/2/22,2.48,18.3599537,14.65416667,20.1,11.6,C0C460
2016/2/23,4.82,18.92939815,11.75,13.2,10.4,C0C460
2016/2/24,6.11,19.72916667,10.93333333,12.3,10.1,C0C460
2016/2/25,5.07,19.51041667,13.5625,15.1,11.5,C0C460
2016/2/26,1.08,18.06944444,12.46666667,14.5,11.5,C0C460
2016/2/27,3.11,19.69907407,12.30833333,13.7,11.8,C0C460
2016/2/28,5.41,17.6400463,15.77083333,21.5,11.3,C0C460
2016/2/29,2.06,18.48958333,12.87083333,16.3,9.7,C0C460
2016/3/1,0.46,14.23958333,13.33913043,18.9,9.2,C0C460
2016/3/2,7.78,13.63888889,14.30416667,21.4,10.2,C0C460
2016/3/3,5.24,15.00925926,15.275,21.6,10.3,C0C460
2016/3/4,8.92,15.12962963,17.78333333,23.2,14.1,C0C460
2016/3/5,0,12.92013889,19.85,25.1,16.3,C0C460
2016/3/6,0.26,13.87962963,18.7,22.3,14.7,C0C460
2016/3/7,0,12.1099537,18.9375,23.7,15.2,C0C460
2016/3/8,0,13.59027778,19.1625,23.3,16.7,C0C460
2016/3/9,10.41,13.3599537,14.6,17.9,12.4,C0C460
2016/3/10,44.16,34.80902778,9.7875,12.5,8,C0C460
2016/3/11,21.83,149.5196759,9.075,9.9,8.1,C0C460
2016/3/12,3.71,78.98032407,12.18333333,15.1,9.9,C0C460
2016/3/13,21.1,65.57986111,14.975,20,12.4,C0C460
2016/3/14,13.15,161.6099537,10.43333333,11.8,9.9,C0C460
2016/3/15,5.5,101.4305556,11.47083333,12.3,10.5,C0C460
2016/3/16,2.94,87.32986111,13.27083333,14.4,12.4,C0C460
2016/3/17,0,67.12962963,16.7125,19.5,13,C0C460
2016/3/18,25.46,73.67939815,18.6625,23.4,16,C0C460
2016/3/19,7.58,127.2094907,18.025,18.8,16.6,C0C460
2016/3/20,6.64,90.71990741,15.84166667,17.7,14,C0C460
2016/3/21,12.98,77.73032407,14.75833333,15.8,13.7,C0C460
2016/3/22,4.94,70.48958333,16.64583333,21.5,14.6,C0C460
2016/3/23,32.12,73.06944444,14.85833333,17.4,10.6,C0C460
2016/3/24,19.45,106.2997685,9.1,10.3,8,C0C460
2016/3/25,23.46,133.8298611,8.141666667,8.9,7.4,C0C460
2016/3/26,0.73,130.7592593,9.6125,15.9,5.6,C0C460
2016/3/27,0.95,92.5,9.6625,13.8,7,C0C460
2016/3/28,4.26,75.37962963,12.825,19.9,6.4,C0C460
2016/3/29,0.04,62.98958333,15.84583333,22.4,10.5,C0C460
2016/3/30,0.26,57.25,17.89166667,23.7,13.7,C0C460
2016/3/31,0,48.92013889,17.34583333,22.2,14,C0C460
2016/4/1,0.17,50.12037037,18.06956522,19.8,16.4,C0C460
2016/4/2,0,42.01967593,20.70833333,26.5,16.7,C0C460
2016/4/3,1.19,38.09953704,20.98333333,26.4,17.7,C0C460
2016/4/4,0.04,37.73032407,20.34166667,24.8,17.8,C0C460
2016/4/5,0.2,33.87962963,20.68333333,25.4,17.3,C0C460
2016/4/6,3.61,31.23032407,22.7375,30.1,18.3,C0C460
2016/4/7,2.84,28.31944444,23.15416667,30.3,18.9,C0C460
2016/4/8,0,29.23032407,20.80833333,25.8,18.9,C0C460
2016/4/9,1.41,28.08912037,20.1875,22.9,18.5,C0C460
2016/4/10,4.66,29.17013889,19.91666667,23.6,17.8,C0C460
2016/4/11,9.88,28.78935185,18.2,19.7,17.1,C0C460
2016/4/12,3.05,32.48958333,19.225,22.4,16.8,C0C460
2016/4/13,23.59,69.1400463,18.99166667,22,17.4,C0C460
2016/4/14,9.73,79.71990741,19.67083333,22.8,18.4,C0C460
2016/4/15,13.35,78.95949074,19.60869565,23.7,17.7,C0C460
2016/4/16,4.06,60.23032407,22.09166667,26.3,19.1,C0C460
2016/4/17,2.66,49.62962963,21.06666667,24.9,19.2,C0C460
2016/4/18,14.14,57.70023148,16.39583333,19.6,14.1,C0C460
2016/4/19,6.38,46.66898148,19.875,27.9,14.1,C0C460
2016/4/20,7.69,39.93981481,22.11666667,28.2,18.8,C0C460
2016/4/21,8.27,37.29050926,23.94583333,29.2,20,C0C460
2016/4/22,1.71,33.23958333,22.18333333,26.5,18.9,C0C460
2016/4/23,5.49,30.6099537,23.05416667,28.5,19.8,C0C460
2016/4/24,5.7,30.17013889,21.60833333,26.8,19.1,C0C460
2016/4/25,1.05,29.06944444,21.8625,25.9,19.5,C0C460
2016/4/26,1.36,27.29976852,23.1,27.5,19.7,C0C460
2016/4/27,14.45,50.02893519,23.3875,28.2,20.7,C0C460
2016/4/28,10.76,46.73032407,19.11666667,21.6,15.8,C0C460
2016/4/29,0,35.68055556,20.00833333,25.1,16.6,C0C460
2016/4/30,6.04,28.70023148,19.51666667,23.7,17.2,C0C460
2016/5/1,8.65,33.55902778,19.79565217,22.7,17.8,C0C460
2016/5/2,6.35,31.84953704,23.92916667,28.9,19.9,C0C460
2016/5/3,1.82,27.09953704,23.53333333,29,19.8,C0C460
2016/5/4,0,24.28240741,23.34166667,28.2,20.2,C0C460
2016/5/5,8.89,34.22453704,23.33333333,29,21,C0C460
2016/5/6,0.16,29.56944444,25.0875,31.1,20.3,C0C460
2016/5/7,0.04,24.37037037,24.78333333,29.6,21.9,C0C460
2016/5/8,0.69,22.59027778,23.90416667,28.3,21.6,C0C460
2016/5/9,1.32,21.80902778,23.76666667,29.1,21.5,C0C460
2016/5/10,4.62,20.01736111,23.775,27.1,20.8,C0C460
2016/5/11,24.28,75.90972222,18.925,21.2,17.3,C0C460
2016/5/12,1.74,36.79976852,22.95416667,26.3,18.7,C0C460
2016/5/13,21.26,26.91898148,24.42083333,31,21,C0C460
2016/5/14,6.76,43.12037037,24.16086957,29.5,20.9,C0C460
2016/5/15,2.49,35.32986111,24.54166667,30.2,21.5,C0C460
2016/5/16,6.86,33.23032407,18.87083333,21.9,16,C0C460
2016/5/17,2.21,30.41898148,16.875,19,15.5,C0C460
2016/5/18,1.8,28.55324074,19.65416667,22.5,16.8,C0C460
2016/5/19,8.89,26.17013889,21.07916667,25.8,17.3,C0C460
2016/5/20,4.48,23.76967593,20.2125,23.7,17.9,C0C460
2016/5/21,3.53,25.40972222,22.76666667,25.7,21.3,C0C460
2016/5/22,2.85,24.57986111,23,24.9,21,C0C460
2016/5/23,24.11,35.6400463,23.49166667,27.6,21.5,C0C460
2016/5/24,7.69,34.16898148,23.50833333,26.6,22,C0C460
2016/5/25,1.03,25.28935185,23.22083333,26.8,21.8,C0C460
2016/5/26,1.59,24.1400463,24.175,28.8,21.6,C0C460
2016/5/27,17.16,28.05555556,24.625,28.8,22,C0C460
2016/5/28,5.17,24.73032407,25.95416667,31.7,22.1,C0C460
2016/5/29,0.84,19.91898148,26.6125,31.5,23.2,C0C460
2016/5/30,22.01,28.15972222,24.8875,29.7,22.4,C0C460
2016/5/31,8.51,30.04976852,26.725,32,22.7,C0C460
2016/6/1,0,24.28240741,27.20434783,34.8,22.1,C0C460
2016/6/2,0.82,22.86921296,23.70416667,25,21.4,C0C460
2016/6/3,6.62,20.57986111,26.6875,32,23.8,C0C460
2016/6/4,3.17,18.42013889,26.5875,31.7,22.6,C0C460
2016/6/5,20.67,110.9189815,23.825,30.5,21.3,C0C460
2016/6/6,17.35,61.01851852,23.4125,26.5,20.9,C0C460
2016/6/7,12.39,45.62962963,23.7,29.3,20.8,C0C460
2016/6/8,21.1,40.79050926,24.26666667,29.3,21.3,C0C460
2016/6/9,24.72,79.15046296,23.55833333,28.9,21.6,C0C460
2016/6/10,6.68,67.15277778,23.73333333,28.8,20.9,C0C460
2016/6/11,5.17,47.79050926,23.50416667,27.2,21.6,C0C460
2016/6/12,6.46,36.23032407,24.35833333,29.2,22,C0C460
2016/6/13,23.19,54.28009259,24.47916667,29.8,21.5,C0C460
2016/6/14,7.64,60.64930556,21.74583333,23,21.2,C0C460
2016/6/15,0,42.48958333,26.07083333,31.3,21.5,C0C460
2016/6/16,2.88,37.12037037,26.41666667,31.7,21.9,C0C460
2016/6/17,1.38,75.78009259,24.8875,32.5,21.8,C0C460
2016/6/18,21.7,62.14930556,24.24166667,31.1,21.4,C0C460
2016/6/19,10.15,52.07986111,25.625,30.3,21.9,C0C460
2016/6/20,14.6,69.53009259,24.79166667,31.4,21,C0C460
2016/6/21,7.82,57.90046296,25.2875,33.2,22.2,C0C460
2016/6/22,3.76,44.92939815,27.125,32.4,23.3,C0C460
2016/6/23,8.16,39.51041667,26,32,23.4,C0C460
2016/6/24,23.19,46.8599537,25.88333333,33,23.6,C0C460
2016/6/25,9.58,54.93055556,26.20833333,31.9,23.8,C0C460
2016/6/26,11.92,58.89930556,25.51666667,31.3,23.4,C0C460
2016/6/27,24.63,68.76967593,26.3375,33.3,22.6,C0C460
2016/6/28,11.87,98.7962963,25.13333333,32.2,22.7,C0C460
2016/6/29,23.67,85.87962963,25.45416667,31.6,21.3,C0C460
2016/6/30,3,122.8009259,25.3375,31,21.7,C0C460
2016/7/1,3.71,73.70949074,25.52173913,31.2,22.4,C0C460
2016/7/2,6.62,76.1099537,24.30833333,30.8,22.1,C0C460
2016/7/3,5.13,77.20949074,25.00833333,31.6,21.7,C0C460
2016/7/4,3.7,64.84953704,25.075,30.9,22.2,C0C460
2016/7/5,0,53.01041667,26.34583333,31,23.1,C0C460
2016/7/6,0,45.62037037,27.75416667,33.5,22.9,C0C460
2016/7/7,15.76,38.04976852,26.78333333,28.9,24.8,C0C460
2016/7/8,42.35,65.31944444,26.32916667,27.6,23.9,C0C460
2016/7/9,9.48,98.40046296,25.45416667,30.8,23.5,C0C460
2016/7/10,10.39,100.4895833,24.55416667,28.9,22.8,C0C460
2016/7/11,23.55,92.57986111,24.22083333,27.8,22.6,C0C460
2016/7/12,14.2,95.04976852,25.11666667,31,22.1,C0C460
2016/7/13,0.81,74.6099537,25.8125,30.4,22.3,C0C460
2016/7/14,0.71,63.04050926,26.1125,32.3,23.1,C0C460
2016/7/15,0,51.48958333,26.59166667,31.8,23.1,C0C460
2016/7/16,7.45,47.30902778,26.98333333,32.5,22,C0C460
2016/7/17,11.54,51.29050926,25.54583333,32.5,22.8,C0C460
2016/7/18,24.27,79.09027778,24.3,31.1,22.1,C0C460
2016/7/19,18.82,95.51967593,24.40416667,32,21.8,C0C460
2016/7/20,13.61,96.1099537,25.18333333,31.4,22.9,C0C460
2016/7/21,3.95,73.09027778,26.3375,31,23.4,C0C460
2016/7/22,0.25,63.29050926,27.17916667,33.1,23.2,C0C460
2016/7/23,0.2,53.51967593,27.12083333,33,23.1,C0C460
2016/7/24,0,47.77893519,26.27083333,31.6,22.9,C0C460
2016/7/25,0.34,40.1400463,26.14166667,31.5,22.7,C0C460
2016/7/26,0.44,38.26041667,26.41666667,32,22.5,C0C460
2016/7/27,3.1,34.78009259,26.78333333,33.2,22.2,C0C460
2016/7/28,0.04,33.58912037,27.75833333,34.9,23.3,C0C460
2016/7/29,0.88,32.93055556,26.55833333,34.5,23.1,C0C460
2016/7/30,0.72,32.07986111,26.75416667,32.3,22.5,C0C460
2016/7/31,0,26.95949074,27.8875,32.7,22.5,C0C460
2016/8/1,2.66,26.73032407,27.35652174,30.9,23,C0C460
2016/8/2,20.89,39.8900463,25.21666667,32,22.5,C0C460
2016/8/3,27.5,36.57986111,25.01666667,31.5,22.7,C0C460
2016/8/4,0.84,34.43981481,26.14166667,31.9,22.2,C0C460
2016/8/5,0,28.3599537,26.175,32,22.7,C0C460
2016/8/6,1.92,25.1099537,26.52916667,30.8,23.7,C0C460
2016/8/7,0.89,22.72916667,26.38333333,30.8,23.1,C0C460
2016/8/8,0,22.70949074,25.93333333,30.2,22.6,C0C460
2016/8/9,11.74,21.53009259,25.43333333,31.7,23,C0C460
2016/8/10,4.63,24.82986111,26.4875,32.5,23,C0C460
2016/8/11,39.07,61.06018519,24.35416667,26.1,23.3,C0C460
2016/8/12,4.68,43.95949074,25.2375,30.1,23.2,C0C460
2016/8/13,4.05,34.25,24.6625,28.4,23,C0C460
2016/8/14,0,28.87962963,26.25833333,32.3,22.7,C0C460
2016/8/15,0.14,26.61921296,25.23333333,28.9,22.2,C0C460
2016/8/16,1.72,25.12962963,24.60454545,28.7,22.8,C0C460
2016/8/17,3.26,23.25,24.02916667,28.7,21.6,C0C460
2016/8/18,6.38,24.40046296,24.44782609,29.4,21.6,C0C460
2016/8/19,7.44,42.32986111,24.2875,30.3,21.5,C0C460
2016/8/20,1.87,32.1400463,25.43333333,31.8,21.9,C0C460
2016/8/21,0,26.79050926,25.2125,29.6,22,C0C460
2016/8/22,0.11,22.87037037,26.225,32.2,21.8,C0C460
2016/8/23,0.08,20.38888889,26.18333333,30.8,23.1,C0C460
2016/8/24,0.36,19.75,26.79166667,32.7,22.8,C0C460
2016/8/25,0.04,18.96990741,26.24583333,31.9,22.2,C0C460
2016/8/26,0.04,18.75,26.61666667,32.3,22.2,C0C460
2016/8/27,8.6,22.05902778,24.3375,27.8,22.6,C0C460
2016/8/28,5.74,18.70949074,22.6875,25.1,21.6,C0C460
2016/8/29,0.39,17.59953704,23.65,28.2,21.5,C0C460
2016/8/30,0.04,15.56944444,23.61666667,29.1,20.4,C0C460
2016/8/31,0,15.62962963,24.11666667,30.2,20.6,C0C460
2016/9/1,0,12.65046296,25.12608696,31,20.1,C0C460
2016/9/2,3.25,14.20949074,25.125,29.6,22.1,C0C460
2016/9/3,15.86,15.93055556,23.925,26.6,22.2,C0C460
2016/9/4,0.14,24.71990741,26.35,31.8,21.8,C0C460
2016/9/5,5.38,16.29976852,25.79166667,29.5,22.6,C0C460
2016/9/6,96.39,18.18055556,24.1875,27.3,22.3,C0C460
2016/9/7,4.78,33.87037037,24.95833333,30.5,22.1,C0C460
2016/9/8,4.91,23.23958333,24.98333333,29.5,22.4,C0C460
2016/9/9,26.47,26.43981481,23.7125,26.6,22,C0C460
2016/9/10,22.8,73.31018519,23.49583333,27.7,21.3,C0C460
2016/9/11,3.02,57.79050926,24.11666667,29.8,21.6,C0C460
2016/9/12,1.08,38.04976852,23.5,27.5,21.6,C0C460
2016/9/13,1.76,32.76041667,25.1375,30.1,21.7,C0C460
2016/9/14,52.82,137.6909722,24.475,26.7,22.6,C0C460
2016/9/15,2.12,100.6400463,23.925,25.7,22.2,C0C460
2016/9/16,6.42,60.71990741,24.89583333,30,22.4,C0C460
2016/9/17,62.54,93.76041667,22.0875,23,21.5,C0C460
2016/9/18,35.59,461.7094907,21.42083333,23.5,19.7,C0C460
2016/9/19,2.53,159.4502315,22.0875,25.5,19.8,C0C460
2016/9/20,9.63,103,21.97083333,24.1,20.3,C0C460
2016/9/21,5.31,81.67013889,23.79166667,29.1,19.8,C0C460
2016/9/22,3.49,69.26041667,24.8875,30.5,21.7,C0C460
2016/9/23,8.35,57.68055556,25.32916667,30.5,20.3,C0C460
2016/9/24,3.81,46.93981481,24.87083333,29.8,21.2,C0C460
2016/9/25,1.28,45.21990741,25.30416667,30.2,22.2,C0C460
2016/9/26,34.84,55.54976852,24.375,28.3,22,C0C460
2016/9/27,345.35,1883.239583,24.3173913,27.3,22.5,C0C460
2016/9/28,11.34,779.6388889,24.82083333,28.3,22.9,C0C460
2016/9/29,2.61,306.9895833,24.17083333,28,21.9,C0C460
2016/9/30,6.44,218.7002315,23.425,27.8,21.4,C0C460
2016/10/1,0.24,167.2002315,24.87826087,30.1,20.4,C0C460
2016/10/2,7.07,127.0196759,24.64166667,30.2,21,C0C460
2016/10/3,0,114.0601852,23.84583333,29,21.4,C0C460
2016/10/4,0.34,94.31018519,23.94583333,29.1,20.8,C0C460
2016/10/5,2.51,82.70023148,25.58333333,30.8,21,C0C460
2016/10/6,15.87,103.7395833,25.88333333,29.3,22.3,C0C460
2016/10/7,16.58,85.6400463,23.44166667,26.7,21.4,C0C460
